DOC_ID	LABEL	RATING	VERIFIED_PURCHASE	PRODUCT_CATEGORY	PRODUCT_ID	PRODUCT_TITLE	REVIEW_TITLE	REVIEW_TEXT
1236	__label1__	1	N	Office Products	B003NLXZDM	Stanley Bostitch Vacuum Manual Pencil Sharpener, Black (MPS1SC-BLK)	no	This is a no good product that no one should ever have suffer using since it would be a waste of time for everyone.
3729	__label1__	4	N	Luggage	B000V4X22I	"Solo Premium Leather 15.6"" Laptop Carryall, Espresso, VTA801-3"	it's a breeze	This bag does all it is designed to do. It holds my 15 inch notebook and all the accessories. It is easy to carry because of the straps, stands up by itself, nice. It is a little heavy to lift initially but I carry it on my shoulder with the bag leaning on my back and it's a breeze.
1998	__label1__	4	N	Luggage	B002XKS1C4	US Traveler New Yorker 4 Piece Luggage Set Expandable,Black,One Size	Great quality	My wife and I have had the opportunity to traveled the world quite a bit in the last few years and have always wanted some updated hard side luggage. This really was the answer. We had enough room in the larger bag for a very long weekend trip for the two of us.
13808	__label2__	5	Y	Automotive	B00QUOQ5DG	Car Wash Mitt - By Raverra - Double Stitched Microfiber Mitten for the Best Quality Car Wash Equipment	A great gift for car lovers!	the mitts are truly great! I bought two of them since I want to give one as a gift to my daughter and son-in-law and will probably order some more. They are wonderful gifts for people who have cars and I am sure everyone will appreciate such a mitt since it is very helpful in many different ways.
11431	__label2__	5	Y	Watches	B004FPMOVY	Nemesis Men's SSN910K Punk Rock Collection Black Snake Skull Watch with Leather Band	Very Happy with the Quality and the Look - Great Deal	I purchased this for my ex-husband for Father's Day as a gift from our three children. He has always loved dragon designs and he has been needing a watch. The design was definitely something he would like so even though I was not at all familiar with the brand, I went ahead and purchased the watch hoping the quality would be acceptable. The watch arrived yesterday and I was very happy with the purchase. The watch has a quality, heavy feel to it but not so heavy that wearing it would be uncomfortable. The band isn't so wide that it looks immature, making it suitable for a grown man. In fact, the band was thinner than I thought it would be and gives a fashionable, refined look to it. I have to say it is a very nice looking watch. It is also unique, which is a plus. A great watch for someone who does not like to wear the same old same old when it comes to accessories. I will definitely look into other designs by this brand for future gift purchases.
17959	__label2__	2	Y	Electronics	B0036VO81C	C2G / Cables To Go Audio Unlimited 900MHz Wireless Shower Speaker with Dual Power Transmitter, White (SPK-SHOWER2)	Worked great for a couple months then.....	My husband likes to listen to his iPod in the shower so this was a great product for him to do just that without blasting out the rest of the family.  However, after a couple months the quality of the sound was poor.  It seems to be in the wire of the dock but good luck trying to figure out how to fix that.  Too bad it is past our return date.  We really liked it while it worked so he is already looking for a different one but would like the dock to be direct instead of a wire.
7935	__label1__	5	N	Camera	B00JXECZGG	TCCF-101 Thule Covert CSC Sling (Dark Shadow)	The BEST Compact Camera Carrying	Love this bag! It's very comfortable to wear as a messenger-style bag, and fits all of my photo gear!
16602	__label2__	3	Y	Grocery	B00B0ZMNOU	Solofill V1 GOLD CUP 24K Plated Refillable Filter Cup for Coffee Pod	Great item with a couple flaws.	I love this item! It's great being able to use my own choice in my Vue machine when I want.<br /><br />I was a little hesitant at first considering a friend of mine had tried similar items for his Platinum Keurig brewer and said the coffee always seemed weak. Thankfully that is not the case here (there is always the strong option on the Vue brewer if you need it even stronger).<br /><br />As of writing this review I believe this is the only product out there that fulfills this function for the Vue brewer. Luckily this item is quality built and designed very well. Their customer service responds quickly and was very helpful regarding my inquiries. The piano hinge is very strong and the plastic the cup is made of is thick, so I believe it will last a long time. The cup and filter are easy to clean, although at a while the file does start to darken with coffee oils, although they informed me that this can be easily taken care of with distilled white vinegar and a soft toothbrush. The decaflow head does distribute water evenly. This item also works well with loose leaf tea and I have used tea bags with great success as well.<br /><br />The only complaint I have is that you must make sure the lid is compressed as possible, and must be careful when closing and opening the Vue machine. The cup can and will slide, which if not careful when will damage the needle due to the cup sliding out into the needles path. I'm not sure if they could have designed a solution to this problem due the design of the machine's horizontal brewing style.<br /><br />UPDATE July 9th, 2013: After attempting to clean off some of the coffee that stains/builds up on the gold screen after a while following the instructions I received after making an inquiry (see review above) some of the gold plating has come off. I was extremely gentle with the soft toothbrush after letting it soak in distilled white vinegar overnight. I even tried using the pads of my fingers very lightly which yielded in the sameresult unfortunately.<br /><br />I still believe this product is worth purchasing if you want to use your own coffee with the Vue machine as it fulfills its function very well....Just be aware of the couple downsides with this product as well.
4142	__label1__	5	Y	Camera	B00XZV9MK0	Wonderpark 8gb Smile Face Badge Hidden Camera Realtime Mini Sd Card DVR Camcorder(include 8gb Card)	Wonderpark 8gb Smile Face Badge Hidden Camera Realtime Mini Sd Card DVR Camcorder(include 8gb Card) Ship From USA	very awesome piece of equipment. also does the job! will order again if need be. thanks so much for the help.
3304	__label1__	4	N	Musical Instruments	B0009A37XI	Latin Percussion CP221-AW Traditional Wood Bongos - Natural	I'm not good, but these are great	I like playing along with some of the music I have in my phone and these bongos make the feeling so much more authentic. I just feel the vibration in my chest and I can let go any angst and worry that I am feeling fairly quickly.
15887	__label2__	2	Y	Kitchen	B005QB4U2M	Hamilton Beach Black Ice Metal Collection 2-Slice Toaster	Good looking but doesn't toast bagels worth a diddly	I would give 2 1/2 stars as it was about half of what I expected.  Bagels have to be toasted on max and again set to about the 3 setting for my liking.  White toast is set 7 clicks back from max.  It was not much better than my $9.99 toaster it replaced.
15268	__label2__	5	N	Electronics	B008AWDCDW	SOL REPUBLIC 1102-61 AMPS In-Ear Headphones with 1-Button Remote and Microphone - Black	I was a pretty committed SkullCandy user	I didn't buy these headphones from Amazon but I got it new from our campus bookstore.  Before I started using the SOL AMPS, I was a pretty committed SkullCandy user.  Specifically I had the SkullCandy Ink'd 2 and Smokin' Buds 2.  I honestly didn't have any problem with these except for the occasional times when they will fall apart.  I got the SOL AMPS for fun and I'm really glad I picked them out and this is why...<br /><br />DESIGN<br />I wanted something different from SkullCandy and I thought the style of these looked fun and unique.  The SOL logo on the side definitely looks attractive.  I also like how the buds are angled so you can get a better fit.  I was a little worried about the outer part being abnormally large and odd when they are in my ears, but it doesn't really bother me, and in fact it feels very comfortable...<br /><br />COMFORT<br />These are one of the best fitting ear headphones I've ever tried.  They are so comfortable that I sometimes forget I have them in my ears when the music isn't playing.  While the SkullCandy buds fits me fairly well, they don't fit other people when they ask to borrow my SkullCandy headphones.  However, the fitting of the SOL AMPS is perfect.  It feels very snug.  I have exercised (ex. running on treadmill, weightlifting, biking, etc.) using both SkullCandy and SOL AMPS and the SOL AMPS are superior by far.  I never feel like they are going to fall out no matter how much I sweat or move.  These headphones are definitely a plus in comfort.<br /><br />SOUND QUALITY<br />The switch from SkullCandy to SOL AMPS is phenomenal.  I feel like I can hear a crisp sound compared to SkullCandy.  I love SkullCandy and thought it was great but wow these definitely give an additional boost to the bass.  The bass isn't overwhelming and it sounds just right.  I'm a person who listens a WIDE range of music (ex. Electronic, Rap, Country, to Classical) and the quality doesn't sound lost in all of the genres.<br /><br />MIC and VOLUME<br />I've used this for calls and skype and I never have problems talking or hearing people.  I sometimes have to hold the mic portion close to my mouth to make myself clearer but this isn't really a problem for me.  This is definitely a nice feature.<br /><br />Having the controls for the volume is so wonderful.  It definitely eliminates the hassle of taking taking out your phone (I have an iPhone) to adjust the volume or even shuffling music.  I use these buttons (almost as an abuse) because that's how convenient they are.  When I am using the SOL AMPS on the bus or any public areas, I never hear any background noises and in addition I can have the volume high without bothering the person who is next to me.<br /><br />PRICE<br />I bought these for a little more than what it is selling on Amazon.  I think these headphones are definitely worth the price!  I would highly recommend this to anyone who wants a treat to an enjoyable experience.  Good job Sol Republic!
